question_id,system_declared,system_code,discipline_code,discipline_name,topic_declared,subtopic_declared,learning_objective_declared,keywords,difficulty_declared,integrative_declared,integrated_disciplines_declared,clinical_correlation_declared,has_image,editorial_status,curricular_mapping_status,medical_audit_status
CB-FISI-081,CARDIO,CARDIO,FISI,Fisiologia,Potencial de ação cardíaco,Automatismo do nó sinoatrial,Reconhecer o nó sinoatrial como marca-passo natural pela despolarização espontânea e maior frequência.,no sinoatrial | automatismo | marca-passo | despolarizacao espontanea,avancada,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-FISI-082,RENAL,RENAL,FISI,Fisiologia,Regulação da pressão,Sistema renina-angiotensina-aldosterona,Compreender o SRAA e como ele eleva a pressão (angiotensina II e aldosterona).,SRAA | renina | angiotensina II | aldosterona,avancada,True,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-FISI-083,DIG,DIG,FISI,Fisiologia,Secreções digestivas,Secreção gástrica de ácido,Reconhecer as células parietais como produtoras de ácido e a função do ambiente ácido.,celulas parietais | acido cloridrico | pepsina | secrecao gastrica,avancada,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-FISI-084,RENAL,RENAL,FISI,Fisiologia,Transporte de membrana,Difusão x transporte ativo,"Distinguir transporte passivo (difusão, sem energia) de ativo (contra o gradiente, com ATP).",transporte passivo | difusao | transporte ativo | bomba sodio potassio,avancada,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-FISI-085,NERV,NERV,FISI,Fisiologia,Sinapse,Neurotransmissão química,Compreender a sinapse química e o papel dos neurotransmissores na transmissão do sinal.,sinapse | neurotransmissor | fenda sinaptica | receptor,avancada,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-FISI-086,REPRO,REPRO,FISI,Fisiologia,Fisiologia reprodutiva,Ciclo menstrual (ovulação),Reconhecer o pico de LH (hipófise) como gatilho da ovulação.,ciclo menstrual | pico de LH | ovulacao | hipofise,avancada,True,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-FISI-087,RESP,RESP,FISI,Fisiologia,Transporte de gases,Curva de dissociação da hemoglobina,Compreender o efeito Bohr: mais CO2/acidez/calor aumentam a liberação de O2 nos tecidos ativos.,efeito bohr | curva de dissociacao | hemoglobina | afinidade pelo oxigenio,avancada,True,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-FISI-088,ENDO,ENDO,FISI,Fisiologia,Eixos hormonais,Feedback negativo,Compreender o feedback negativo no eixo tireoidiano (T3/T4 altos reduzem TSH).,feedback negativo | eixo tireoidiano | TSH | T3 e T4,intermediaria,True,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-FISI-089,RESP,RESP,FISI,Fisiologia,Mecânica respiratória,Inspiração e diafragma,"Compreender a inspiração: contração/descida do diafragma aumenta o volume e reduz a pressão, e o ar entra.",diafragma | inspiracao | pressao alveolar | mecanica respiratoria,basica,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-FISI-090,NERV,NERV,FISI,Fisiologia,Excitabilidade,Potencial de ação (despolarização),Compreender que a despolarização do potencial de ação se deve à entrada de Na+ por canais dependentes de voltagem.,potencial de acao | despolarizacao | canais de sodio | excitabilidade,intermediaria,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-FISI-091,RENAL,RENAL,FISI,Fisiologia,Filtração glomerular,Barreira de filtração,Reconhecer que proteínas grandes e células não passam na filtração normal (e sinalizam lesão se aparecem).,filtracao glomerular | barreira de filtracao | proteinuria | albumina,intermediaria,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-FISI-092,ENDO,ENDO,FISI,Fisiologia,Pâncreas endócrino,Insulina e glucagon,Reconhecer a insulina como hormônio do estado alimentado que reduz a glicemia.,insulina | glucagon | glicemia | pancreas endocrino,intermediaria,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-FISI-093,REPRO,REPRO,FISI,Fisiologia,Fisiologia reprodutiva masculina,Testosterona e espermatogênese,"Reconhecer a origem da testosterona (células de Leydig, via LH) e suas funções.",testosterona | celulas de leydig | LH | espermatogenese,intermediaria,True,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-FISI-094,CARDIO,CARDIO,FISI,Fisiologia,Sistema nervoso autônomo,Simpático x parassimpático (frequência cardíaca),Reconhecer o simpático (noradrenalina/adrenalina) como acelerador cardíaco no estresse e o parassimpático como desacelerador.,sistema nervoso autonomo | simpatico | noradrenalina | frequencia cardiaca,intermediaria,True,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-FISI-095,RESP,RESP,FISI,Fisiologia,Transporte de gases,Curva de dissociação da hemoglobina,"Interpretar o desvio à direita (menor afinidade, mais liberação) e seus determinantes (CO2, pH, temperatura, 2,3-BPG).","curva de dissociacao | hemoglobina | efeito bohr | 2,3-BPG",avancada,True,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-FISI-096,LOCO,LOCO,FISI,Fisiologia,Contração muscular,Papel do cálcio na contração,"Reconhecer o cálcio como gatilho imediato da contração (liga-se à troponina, libera a actina).",calcio | contracao muscular | troponina | reticulo sarcoplasmatico,avancada,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-FISI-097,TEG,TEG,FISI,Fisiologia,Termorregulação,Controle da temperatura pela pele,Reconhecer vasodilatação cutânea e sudorese como mecanismos de perda de calor pela pele.,termorregulacao | vasodilatacao | sudorese | pele,intermediaria,True,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-FISI-098,REPRO,REPRO,FISI,Fisiologia,Homeostase,Feedback positivo,"Distinguir feedback negativo (estabiliza, regra) de positivo (amplifica, exceção como o parto).",feedback positivo | ocitocina | parto | homeostase,intermediaria,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-FISI-099,NERV,NERV,FISI,Fisiologia,Potencial de membrana,Potencial de repouso,Entender que o potencial de repouso decorre da alta permeabilidade ao K+ e dos gradientes mantidos pela bomba.,potencial de repouso | potassio | bomba de sodio e potassio | excitabilidade,intermediaria,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-FISI-100,CARDIO,CARDIO,FISI,Fisiologia,Microcirculação,Forças de Starling na troca capilar,Compreender as forças de Starling: hidrostática (filtra) x oncótica (reabsorve) e sua relação com o edema.,forcas de starling | pressao hidrostatica | pressao oncotica | edema,intermediaria,True,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-FISI-101,RESP,RESP,FISI,Fisiologia,Mecânica respiratória,Surfactante e complacência,"Entender que o surfactante reduz a tensão superficial, evita colapso e aumenta a complacência.",surfactante | tensao superficial | complacencia | pneumocito tipo II,intermediaria,True,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-FISI-102,RENAL,RENAL,FISI,Fisiologia,Concentração urinária,Multiplicação por contracorrente,Compreender a multiplicação por contracorrente da alça de Henle e o papel do ADH na concentração urinária.,contracorrente | alca de henle | ADH | concentracao urinaria,avancada,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-FISI-103,REPRO,REPRO,FISI,Fisiologia,Fisiologia da gestação,Adaptações maternas,"Reconhecer as adaptações normais da gravidez: anemia dilucional, aumento do débito cardíaco e da ventilação.",gestacao | anemia dilucional | debito cardiaco | ventilacao,intermediaria,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-FISI-104,RENAL,RENAL,FISI,Fisiologia,Equilíbrio ácido-base renal,Reabsorção de bicarbonato,Compreender a reabsorção indireta do bicarbonato no túbulo proximal (H+ e anidrase carbônica).,bicarbonato | tubulo proximal | anidrase carbonica | equilibrio acido-base,avancada,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-FISI-105,HEMATO,HEMATO,FISI,Fisiologia,Hemostasia,Fibrinólise,Compreender a fibrinólise: plasminogênio → plasmina (t-PA) → degradação da fibrina e D-dímero.,fibrinolise | plasmina | t-PA | D-dimero,intermediaria,True,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-FISI-106,LOCO,LOCO,FISI,Fisiologia,Fisiologia sensorial e motora,Fuso muscular e reflexo de estiramento,"Distinguir o fuso muscular (estiramento, reflexo de contração) do órgão tendinoso de Golgi (tensão, relaxamento).",fuso muscular | reflexo de estiramento | orgao tendinoso de golgi | propriocepcao,intermediaria,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-FISI-107,NERV,NERV,FISI,Fisiologia,Fisiologia sensorial,Nocicepção e vias da dor,"Compreender a via da dor: nociceptores, fibras A-delta e C, sinapse medular e trato espinotalâmico.",nocicepcao | dor | fibras A-delta e C | trato espinotalamico,intermediaria,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-FISI-108,NERV,NERV,FISI,Fisiologia,Fisiologia sensorial,Audição e cóclea,Compreender a transdução sonora na cóclea (células ciliadas) e a via até o cérebro (nervo VIII).,audicao | coclea | celulas ciliadas | nervo vestibulococlear,intermediaria,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-FISI-109,ENDO,ENDO,FISI,Fisiologia,Fisiologia endócrina,Regulação da glicemia,Compreender a regulação da glicemia pelo par insulina (reduz) e glucagon (eleva) por feedback.,glicemia | insulina | glucagon | feedback,intermediaria,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-FISI-110,HEMATO,HEMATO,FISI,Fisiologia,Hematologia,Eritropoese e eritropoetina,Compreender a regulação da eritropoese pela eritropoetina renal em resposta à hipóxia.,eritropoese | eritropoetina | hipoxia | medula ossea,intermediaria,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-FISI-111,IMUNO,IMUNO,FISI,Fisiologia,Sistema linfático,Formação da linfa,"Compreender a formação e o retorno da linfa e as funções do sistema linfático (líquidos, gorduras, imunidade).",sistema linfatico | linfa | linfonodos | edema,intermediaria,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-FISI-112,RENAL,RENAL,FISI,Fisiologia,Fisiologia do trato urinário,Reflexo miccional,Compreender o reflexo miccional e a integração com o controle voluntário do esfíncter externo.,miccao | reflexo miccional | detrusor | esfincter,intermediaria,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-FISI-113,TEG,TEG,FISI,Fisiologia,Termorregulação,Papel da pele,"Compreender o papel da pele (vasos, suor) na termorregulação comandada pelo hipotálamo.",termorregulacao | suor | vasodilatacao | hipotalamo,intermediaria,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-FISI-114,RENAL,RENAL,FISI,Fisiologia,Regulação hidroeletrolítica,Homeostase do potássio,Compreender a homeostase do potássio (distribuição celular e excreção renal) e seu impacto cardíaco.,potassio | aldosterona | insulina | arritmia,avancada,True,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-FISI-115,LOCO,LOCO,FISI,Fisiologia,Contração muscular,Junção neuromuscular,Compreender a transmissão na junção neuromuscular pela acetilcolina e seu encerramento pela acetilcolinesterase.,juncao neuromuscular | acetilcolina | placa motora | acetilcolinesterase,intermediaria,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-FISI-116,ENDO,ENDO,FISI,Fisiologia,Eixos hormonais,Eixo hipotálamo-hipófise-tireoide,Compreender o eixo hipotálamo-hipófise-tireoide e o feedback negativo dos hormônios tireoidianos.,eixo tireoidiano | TSH | TRH | feedback negativo,intermediaria,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-FISI-117,HEMATO,HEMATO,FISI,Fisiologia,Hemostasia,Hemostasia primária,"Compreender a hemostasia primária (adesão, ativação e agregação plaquetária) como tampão inicial.",hemostasia primaria | plaquetas | adesao | agregacao,intermediaria,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-FISI-118,RENAL,RENAL,FISI,Fisiologia,Regulação hidroeletrolítica,Osmolaridade e ADH,"Compreender a regulação da osmolaridade pelos osmorreceptores, pela sede e pelo ADH.",osmolaridade | ADH | hipotalamo | reabsorcao de agua,intermediaria,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-FISI-119,REPRO,REPRO,FISI,Fisiologia,Fisiologia reprodutiva,Ciclo menstrual,"Compreender as fases do ciclo menstrual e os hormônios (FSH, LH, estrogênio, progesterona).",ciclo menstrual | FSH LH | ovulacao | corpo luteo,avancada,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-FISI-120,TEG,TEG,FISI,Fisiologia,Fisiologia sensorial,Sensibilidade cutânea,Compreender os receptores sensoriais da pele e a via até o cérebro.,sensibilidade cutanea | receptores sensoriais | nociceptores | tato,intermediaria,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-FISI-121,LOCO,LOCO,FISI,Fisiologia,Metabolismo ósseo,Remodelação óssea,Compreender a remodelação óssea (osteoclastos e osteoblastos) e suas funções.,remodelacao ossea | osteoclastos | osteoblastos | osteoporose,intermediaria,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-FISI-122,HEMATO,HEMATO,FISI,Fisiologia,Hemostasia,Cascata de coagulação,"Compreender a cascata de coagulação, a formação de fibrina e o papel do cálcio e da vitamina K.",coagulacao | fatores de coagulacao | fibrina | vitamina K,avancada,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-FISI-123,RENAL,RENAL,FISI,Fisiologia,Funções renais,Visão geral,"Reconhecer as principais funções dos rins (excreção, regulação e produção hormonal).",rim | filtracao | eritropoetina | equilibrio hidroeletrolitico,basica,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-FISI-124,REPRO,REPRO,FISI,Fisiologia,Hormônios sexuais,Funções,Reconhecer as funções dos hormônios sexuais na reprodução e em outros tecidos.,testosterona | estrogenio | progesterona | caracteres sexuais,basica,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-FISI-125,HEMATO,HEMATO,FISI,Fisiologia,Grupos sanguíneos,"ABO, Rh e transfusão",Compreender a base imunológica da compatibilidade sanguínea na transfusão.,grupos sanguineos | ABO | fator Rh | transfusao,intermediaria,True,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-FISI-126,LOCO,LOCO,FISI,Fisiologia,Contração muscular,Unidade motora,Compreender a unidade motora e os tipos de contração muscular (isométrica e isotônica).,unidade motora | contracao isometrica | contracao isotonica | recrutamento,basica,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-FISI-127,IMUNO,IMUNO,FISI,Fisiologia,Resposta inflamatória,Mecanismos e sinais,Compreender os mecanismos da inflamação e a origem fisiológica dos sinais cardinais.,inflamacao | sinais cardinais | vasodilatacao | febre,avancada,True,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-FISI-128,RENAL,RENAL,FISI,Fisiologia,Regulação da pressão,Sistema renina-angiotensina-aldosterona,"Compreender o SRAA e sua integração entre rim, vasos e adrenal na regulação da pressão.",SRAA | renina | angiotensina II | aldosterona,intermediaria,True,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-FISI-129,HEMATO,HEMATO,FISI,Fisiologia,Transporte de gases,Oxigênio e hemoglobina,Reconhecer o transporte de oxigênio ligado à hemoglobina nas hemácias.,oxigenio | hemoglobina | oxi-hemoglobina | transporte de gases,basica,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-FISI-130,LOCO,LOCO,FISI,Fisiologia,Fisiologia motora,Arco reflexo,Compreender as etapas do arco reflexo e por que a resposta é rápida e automática.,arco reflexo | reflexo patelar | medula espinhal | nervo motor,basica,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-FISI-131,REPRO,REPRO,FISI,Fisiologia,Lactação,Prolactina e ocitocina,"Compreender o controle hormonal da lactação (prolactina, ocitocina) e o reflexo da sucção.",lactacao | prolactina | ocitocina | amamentacao,intermediaria,True,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-FISI-132,HEMATO,HEMATO,FISI,Fisiologia,Hematopoiese,Eritropoetina,Compreender a sinalização da eritropoetina (rim → medula) na produção de hemácias.,eritropoetina | EPO | hipoxia | eritropoiese,intermediaria,True,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-FISI-133,LOCO,LOCO,FISI,Fisiologia,Fisiologia muscular,Tipos de fibra e fadiga,Distinguir as fibras lentas (resistência) das rápidas (força/velocidade) e sua relação com a fadiga.,fibras musculares | tipo I | tipo II | fadiga,intermediaria,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-FISI-134,RESP,RESP,FISI,Fisiologia,Mecânica respiratória,Inspiração e expiração,"Compreender a mecânica ventilatória (volume, pressão, músculos) na entrada e saída de ar.",mecanica respiratoria | diafragma | pressao | ventilacao,basica,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-FISI-135,RENAL,RENAL,FISI,Fisiologia,Vias urinárias,Reflexo da micção,Compreender o reflexo da micção e o controle voluntário do esvaziamento da bexiga.,miccao | bexiga | receptores de estiramento | esfincter,intermediaria,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-FISI-136,REPRO,REPRO,FISI,Fisiologia,Fisiologia reprodutiva,Eixo hipotálamo-hipófise-gonadal,Compreender o eixo hipotálamo-hipófise-gonadal masculino e o feedback negativo da testosterona.,eixo HHG | GnRH | testosterona | feedback negativo,intermediaria,True,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-FISI-137,CARDIO,CARDIO,FISI,Fisiologia,Hemodinâmica,Retorno venoso,"Compreender os fatores do retorno venoso (bomba muscular, válvulas, respiração).",retorno venoso | bomba muscular | valvulas venosas | hemodinamica,intermediaria,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
